user,pool,block,position,lpvalue
0x4632581c87e1563cbd41b4b8fb383e070bf687a8,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3807408,1350,123.3478
0xdff46f3376128879a88010939aacebfdd6bf0db6,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3807408,1350,0.9994
0xf64b79ab9883c8ed74517b6eaf566403966567a1,0x2135cd2f12754d62b7f92de8ebad07a61e23988c,3807408,1350,25.667
0x34ecfca1dd05f10bdfb2a6ea4678388a00791aef,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3807408,1350,0.0502
0xe293a27c51fd8798fe503779a7eb9200e3368a27,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3807408,1350,24.0646
0xdda207de733004a3b8d9a06fa2d394880a4a756a,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3807408,1350,102.8654
0x051125dc742ca3bee3a341fc46cf282aeac0d7c9,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3807408,1350,103.2885
0xf5956e53c0bbbef216cf1050c4dc3d85157906c9,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3807408,1350,5.1964
0x9a464782490e8c5a3ea81bbc01061c96c7ddcdf7,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3807408,1350,10.4276
0xbb059c2d7aa90da8c6bd2b6b364367c0b0e6651f,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3807408,1350,50.6278
0x5e6f909c4a0c0b773ee539f0f9a648952ab18767,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3807408,1350,223.4746
0xf7f262b062b2fc055f6db1a2636fce506d6558b4,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3807408,1350,0.6003
0xf1d8deac7a26eded42cfb889b5d3ccc8b273f9b1,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3807408,1350,2.0334
0x6155dffa3158d4b88ac913f5c9f8f3019d468350,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3807408,1350,78.0366
0xe16609a91291dd45abfcd8555b6cb3800a86a4a8,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3807408,1350,98.7822
0xc03d8db64dfe98ebfd94a84bc1f825cab90ee15b,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3807408,1350,20
0xf115b6af28b3d4ff101cba9ab8fbf64030e4c540,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3807408,1350,2.0098
0x146608b84af2f948d3042ca1a53be5b1b3ffc940,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3807408,1350,509.7149
0x35ad35b5ebb9acb4d338382a3081e27b84ec2825,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3807408,1350,1.9989
0x0a448f52a5f9b80c2e212feabb63b762e1b32e5e,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3807408,1350,2.5763
0xcb00d60f61247d930caa4c7f88abb30219cd6c47,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3807408,1350,51.9846
0x28d9e67aa72214f90d728901df0ddcd15b668151,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3807408,1350,43.8943
0x89da08670c6562ce4e81dbaa06f324f1528dd135,0x2135cd2f12754d62b7f92de8ebad07a61e23988c,3807408,1350,128.012
0x33b52cd6c90f9e37e8fa0cdef43668d326281e7f,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3807408,1350,25.877
0x0497d7e66b5429a8cd090c452529f6f12c5c9e98,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3807408,1350,29.9836
0xd8a99e9a6667f0b0eeb05622f92912cd3739b839,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3807408,1350,26.0552
0x8439a3b6ed9cf3771ba4b91c2812316a209ec194,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3807408,1350,3.1817
0x396a6d7a33655c45044143cb8a812227bf279578,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3807408,1350,1344.3439
0xbd5db4c7d55c086107f4e9d17c4c34395d1b1e1e,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,21.4861
0xbd5db4c7d55c086107f4e9d17c4c34395d1b1e1e,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,15.9829
0xbd5db4c7d55c086107f4e9d17c4c34395d1b1e1e,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,24.0706
0x57ba5a3fc1b5a680fb161c463d961df23470c4e8,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,4.0269
0xb4fb31e7b1471a8e52dd1e962a281a732ead59c1,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,50106.4145
0x45cc2088e22fa1196d1fbfdbe3e539c76dc0bf22,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,49.1829
0xb62f80b005049725ff707174a6ffa7b4103fb434,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,883.3496
0x4ec744f218397f315ee4ab53a49d3d33019bfd05,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,975.0204
0x4ec744f218397f315ee4ab53a49d3d33019bfd05,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,14.7325
0x7a722003727a5cba44e55d724e0f61f30e7dbbec,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,115.0877
0xedf2cfd0a8da2891ea0f2b187eba298a366a100d,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,235.3373
0xf5064c2db58dec7214a3eae11d6b12057e26794c,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,47.995
0x6cba6df97ef219d358e5fa858e0f4c384cb8c242,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,0.02
0xcfdec61763b26684ce66b4bbd29f6feb575bf09a,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,21.9038
0x56ebc608fd6b8f8cef2775a3ee0dddaec01a7000,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,121.0228
0x4c2d848796722c2c471b44b1a290b1125e1da259,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,70.2262
0xc76f91038c23ceeadecaac473c1ac5168e100567,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,10.0108
0xc9bd6f0529c442c83a4d2f07d06880f9e1eb0dbc,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3850608,1564,55.2121
0xd83e5a175c8d70c9c46f2b423760fac21eaf3fc0,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,5.0253
0x264f9f8a7a8376c393805b109508f20f382da52f,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,50.0036
0xd7a6223a189c3910112cc82dfbe1d695c5224331,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,40.0028
0xd9aee33795f242a12bb9e687e1533f44ac5bb11c,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,0.002
0xebc2896633ec40eb08c6d640d29a59073e75e4e4,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,9.9348
0x0d327122aa540349b9ce2dfdc321b4c654ab510a,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,22.2438
0x364e2aea672a791eb516999f16f510b92699a98c,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,84.2347
0x43601fa8a032974a0f558f5bd3afe6865ae13a76,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,1201.1998
0xad63e4d4be2229b080d20311c1402a2e45cf7e75,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,234.0674
0x4044ee44f26c501849087b5849d65a6d835e282f,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,10.2432
0xb238855898ed8678a74d1f4a0b75be8f8beb3890,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,45.9
0xf26f650ebc7d43c778a30a181340b87513c68c08,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,0.4909
0xf26f650ebc7d43c778a30a181340b87513c68c08,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,0.6021
0xf8501791e6bda4babc96cc360287fe3fe7f4b268,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,25.0295
0x4c2a11f6668d2140880d456db89c15a2308c5bb3,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,8.4467
0xb3623d62ff30fadb5b2e127c07cab0d1b0808276,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,159.8541
0x789bb3ee653baedc5dd5f504793e8b77f683e520,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,1.0376
0x186c5c2fe198f53092867e70c529d1895289fb48,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,25.0569
0x3176941056d50917293d6167885bc0b55fbf6ba0,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,0.4722
0x83fcb5916a5a6c1291451379c10fadc69941aa14,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,206.0679
0x21a13927506594d206ca03726c9277e0fed0fe19,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,12.4305
0x21a13927506594d206ca03726c9277e0fed0fe19,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,10.7238
0xb0dccbb9c4a65a94a41a0165aaea79c8b2fc54ce,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,0.0005
0xd44aa3e301b5bb1a5c6775f3ee5a045f1f8bdb58,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,2.7286
0xf1281366308e2df4217c67745a49c13f46fd9e97,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,0.3257
0xf1281366308e2df4217c67745a49c13f46fd9e97,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,0.3046
0xa0bdbdaa8b3a7088452d09e3d94408067e97ee9a,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,20.9831
0xa2a4993100ff1cc33beb83006812d4cc3736aafe,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,0.5999
0xe47bd059d18e8e2b1b242a66136cb09476577695,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,11.8915
0x6e222fe250cc5b1c4641b8902b3e2cf545949172,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,14.4318
0x0ceaffb2698b4d33998ba3fcdd324e88969c33fd,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,0.06
0x68ddabc3727bc1fe606423bc82a425ba5d21c83d,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,5.0708
0x0d488b64db271709ebbcfb9baa243c726752a15f,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,6.0522
0xebea63f22998d2dcc433435cd74e3d8555b6e0a7,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,50.2661
0x995e52731c4edb8959949b17f9b8300ad6eb6170,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,0.0042
0xa695482722c05d8424e7f34bc49ab9ac32fd156a,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3850608,1564,11.3874
0x4da792b5058f59162e1b619749a0ce4e984d4841,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,187.4999
0xa601b8e67677f540aeb65c47229a8ecba7e5b984,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,4.6808
0xb73eee6812909f13b4fcca8e59ee24e9c3ad1f3e,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,142.3118
0xad2a9112ec74b0a97b8d9048dd8078c6d1122ac8,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,6.6458
0x1c566b46bc00e51f06572cc0ccda2f3f76f7275f,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,25.1471
0x68c289db6bae01180f2c760873f928cad64a1104,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,10.3347
0x1377c6dbb7f35766e5243464c17e5223817eecac,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,23.9723
0x043951150857e82d8f59bcabf1cf4ef99fb9ae03,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,54.8642
0x48f19a709e5de7297ff514d7d4115e579d946015,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,10.0002
0x997266fc6c0013242a0b312e99f5ee84a3b4c062,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,0.0414
0x9945daf5dcd39c9a3556d27c16af343765e5630c,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,169.235
0x303c3d4393293e10db2b153a9c7ef8fc5aaf226f,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,87.8818
0xa3c19b3962eb47be3f72a755171f0a56724ead54,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,7.7867
0x5d47e5d242a8f66a6286b0a2353868875f5d6068,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,1988.1165
0xc2ef1173a4b051bbcc4474c407bbb2ac7e02e363,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,46.3557
0x99c903d2eee2519cf8ce31fb1f9b91edb54ccbd0,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3850608,1564,7.1618
0x7fc99522b9af80a0b2493a81583a9cf089c89f5a,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,0
0x7d0aec54391a10aa16d9b93490723fbe94ea4b8f,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3850608,1564,0.8106
0x2e54cf4ee5d9c7b8d0da68f9a9e862322e61f18a,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,20.8315
0x4bc17ef750faf30643a1d17e31d35ded59ec086f,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,0.0662
0xee4feb0ef72581c1c405520b175befa44e0e35fa,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,24.7871
0xeefa41fe64f28526123a92afe87827b6f6f4c2a6,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,34.4723
0x937891c0bf2046ad1574f7b7d8b7be7918f4f35d,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,732.6037
0x937891c0bf2046ad1574f7b7d8b7be7918f4f35d,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,626.1662
0xdf1ca8a26b733b31f4fbabb8633eb863532c9722,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,3.9959
0x01183258a0eb15d60424dd362e3497e13f4d2d49,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,17.545
0x4046497e5fd150c6270a2252dcf5256e3bd96c8e,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,102.0523
0x4046497e5fd150c6270a2252dcf5256e3bd96c8e,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,43.2385
0x3f91b9b2323692b67713caed37b87be6a9d96912,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,1.767
0x2f28264d435b75f284c670eda10eb2491fe6b4b0,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,23.1621
0x2f28264d435b75f284c670eda10eb2491fe6b4b0,0x7ff7765250c273940e268bd9d72ef3c321ed212f,3850608,1564,49.2982
0xd0d84927ff84183ca8899b21116e480a3863fe61,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,1.1012
0x9081ddf23634d9ae86e83b5d812a342d0565fab3,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3850608,1564,58.3951
0x0244957535af0eb653d57442f5d936583d072fc7,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3850608,1564,4.7167
0x02ba90b366ba0680cc36db9ee7705fe063a35986,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,23.9992
0xfa40cbbdc2c392a5f274546afbaf8c74a43cbbd5,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,20.0211
0xef79b9d76590b873409430b17b0ec9aecc64fb70,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,10.5036
0x34607a876432a89f18bf697793269e1f2ea61ccc,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,4.9376
0xe18d5b93ff4dfaa8181c3888e9f493c1f58800f5,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,4.0043
0x773d963c7f81e9f04a59de6c9e6d6ea64875b526,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,10.3813
0x106d2b3f70188325ab128dda072e41e6096506a8,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,0.002
0xa970fa27e02a61d9ee6eb311cce7b8d2bdc6ab50,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,8.0175
0xe6f7b37dd383e761b3a827679efb63ede7e38942,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,198.1397
0xf600fd970bc2054d81afb1646b50531d7567b22c,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,44.3491
0xec94a962e3b4f92d0bd9a1e7f668f74c87da25b6,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,20.3003
0x44c9290b661ee2e8723280394e9c684d3b71e623,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,88.9477
0x7bdbc18ec55d6b60b04ba836e3fff6e721037183,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,53.5536
0xb39c654b2de084dd02df17deb254a382b83961aa,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,75.2974
0x18ed0c7ef91adb5ccb744661e33440b21f76d711,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,21.9804
0x41c4607279d2fb51242e1e3ac6ab0b8495211a3e,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,0.6681
0xf9107317b0ff77ed5b7adea15e50514a3564002b,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3850608,1564,67.0548
0x2ada6726273a62095f7e0e6823158c1563f5ead4,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,1.1303
0x896111a0db74755aaedc0f7fd61a8b6b0d4c7fa4,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,22.3991
0x42a1ef5ffdaf134eb958814e443db9c244375c8f,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,3164.0437
0xb135b0ac8ed1658e89eec65396f97fb10bd4899b,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,199.9522
0xb135b0ac8ed1658e89eec65396f97fb10bd4899b,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3850608,1564,245.8257
0x7ddf181e6b2610e079a8e91e8cf7e0024d7aec63,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,25.4116
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,51.9504
0x94190376fb103a4bdafde5bdf1a6014d2f61be8f,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,8.8784
0x917f88744272b1fe920ff79dd1a81c7e91157952,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,20.3922
0x2390cf638130f6927ab6e3312d496e0fa9285dce,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,5.0188
0xa2d35e418814a8b6367c66a5ac2fec8ea16332b2,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,22.4225
0xeaf78dac99ef40f241d720a420078f39afa49a77,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3850608,1564,91.7297
0x622fffe61d52ca3cd9df1416c553e511e48eaeca,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,0.0848
0x5ba9f58bd2ff2ffaed4fd37fcc539e0209903f85,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3850608,1564,51.5246
0x96c41b3d5e2b3f26f46b21022a17d72dbb3fa760,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,652.5506
0x74d73ba31d5c8ace70b79a8efccd5c21eee5643c,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,2
0xd8844b1661e8d7f22eb34feaee49b888be3f7f9b,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,9.9966
0xa1b7bbade134db3b14b56056480e81c60ab77377,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,102.8755
0xa71de7e1b7ed086b4ede0be541e7076c51244541,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,19.9951
0x956a2725e42dd701ef115bab50a06ee5bb9da8c2,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,194.8193
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,109.5393
0xe9eddf9470d38bdf3cc1d0a5a6ac0289b178a594,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,49.9483
0xc1e7ca17274c36a3358460f93ce30200916688b6,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,5.0438
0xb26bd81a1bba206e437dcb69bad4b78c753e9a38,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3850608,1564,11.5002
0x5ffdce83c21820ecdd98db65d2801e42d74d9f01,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3850608,1564,11.0413
0xbdb37363180305913139b25831fb3664f11ca920,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,0.0999
0xa504e336f3a66fbe82e08a3ca1803ced38cfbc3d,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3850608,1564,11.3884
0x3e4b5acab9370d54938e6f3d0458812d629cc813,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,9.0195
0xda2556accf694123b50fe79f7745f9f5d5cb6ecd,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,10.6825
0x8f1f40635e6a59216a16f1f8bfc07a09cab497b3,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,24.8137
0x50f527a8f3898bc4b26f5b032ee60c5fc906a2c9,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,37.2867
0x50f527a8f3898bc4b26f5b032ee60c5fc906a2c9,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,194.4267
0xc02ea34406fcb0585fb205abf17c7c2187fadf36,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,0.4153
0x6e7c6993c507b08f0841f6c235ae9c68b388a1d7,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,2.0005
0x3e84807b2ca52f2f7c0a3bc990060c3ddb2fa824,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,3.9961
0xca0659f1cf27a78803a65ce0c178a590fec45b67,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,21.1798
0x3c7cbfd9d392a0accee83e1c7ea1bbd98da421cf,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,20.9799
0xc5dab68628283bc81f5b2e5f1992041766fc3068,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,21.9789
0x1ac4202d98e9a068600b9ed1f66f8d2d883d7df9,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,21.5791
0x7ca8cbfc81bb223de15dda1201f5b1459ec41729,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,24.0086
0x02125c2258f7f8b661ef2a4de2852ddcefafec03,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,5.0602
0x8e32f07575c608524e807581289db11143584d38,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,20.3806
0x653181142dc87d1bc4a1b7849604d4ba510a4a3d,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,5.0285
0x4bcfb4892162d523a5228d32c058c03cff1dca31,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,1.0303
0x4bcfb4892162d523a5228d32c058c03cff1dca31,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,1.9992
0x84ee56bc943b14868d82de5d478685bdb88757d3,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3850608,1564,40.3966
0xf197f751d78713570b5c332ad701b049ceb6b4af,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,0.2
0x4a8f918f97bcacff3eadca627c13562ee0cd8f76,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,4.9713
0xdce14af0b5fe388952c3f8d6d8ae17db33a68dcc,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,7.5904
0x7a7a2003ab5706818458854086fb2666583be5fa,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,9.6851
0x612bb289867365c84fe36537c6029305cc5441e0,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3850608,1564,25.2241
0x7189ae5e0c7b48e173a8d006264c5fb6b411fee2,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,1.4798
0x8c4bd544777302efdcc6c1a6d0de23b4e55494c5,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,3.2385
0x9975ad2b2035aa176068152f58fde6a93aa92208,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,5.0451
0xe06dfd39d758d0d05567f9389651aef1dbaac7e1,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,44.7475
0xae8a89c737e7423def56f6e39bf4052b112d6078,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,60.0235
0x09c5d970b0c02ccd580add5647b4429ee799164f,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,3.7998
0x20871645f5663c4ac8a3c240675df2396d568460,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3850608,1564,4.1658
0x9541069c5743c5cd88eb9f895551ebeefd0c45b8,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,1.8999
0x5dac53ba9f7924e93ef2a678e4c9dacbe6db4d89,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3850608,1564,22.1924
